
Results For: stpcpy
align1,align2 ,len  ,max_char ,new    ,old    ,new/old 
7     ,5      ,32   ,127      ,7.133  ,5.746  ,1.241   
7     ,5      ,320  ,127      ,16.645 ,14.691 ,1.133   
7     ,5      ,324  ,127      ,16.742 ,14.607 ,1.146   
7     ,5      ,328  ,127      ,16.774 ,14.549 ,1.153   
7     ,5      ,332  ,127      ,16.709 ,14.61  ,1.144   
7     ,5      ,336  ,127      ,16.655 ,14.656 ,1.136   
7     ,5      ,340  ,127      ,16.677 ,14.672 ,1.137   
7     ,5      ,344  ,127      ,14.588 ,14.564 ,1.002   
7     ,5      ,348  ,127      ,16.322 ,14.469 ,1.128   
7     ,5      ,352  ,127      ,16.246 ,15.287 ,1.063   
7     ,5      ,356  ,127      ,16.449 ,15.295 ,1.075   
7     ,5      ,36   ,127      ,7.148  ,9.223  ,0.775   
7     ,5      ,360  ,127      ,16.296 ,15.209 ,1.072   
7     ,5      ,364  ,127      ,16.32  ,15.445 ,1.057   
7     ,5      ,368  ,127      ,16.325 ,15.392 ,1.061   
7     ,5      ,372  ,127      ,16.288 ,15.46  ,1.054   
7     ,5      ,376  ,127      ,15.064 ,15.458 ,0.975   
7     ,5      ,380  ,127      ,18.931 ,15.731 ,1.203   
7     ,5      ,384  ,127      ,18.865 ,16.933 ,1.114   
7     ,5      ,388  ,127      ,18.769 ,16.973 ,1.106   
7     ,5      ,392  ,127      ,18.899 ,16.886 ,1.119   
7     ,5      ,396  ,127      ,18.818 ,17.087 ,1.101   
7     ,5      ,40   ,127      ,7.156  ,9.598  ,0.746   
7     ,5      ,400  ,127      ,18.799 ,17.066 ,1.102   
7     ,5      ,404  ,127      ,18.903 ,17.14  ,1.103   
7     ,5      ,408  ,127      ,16.713 ,17.215 ,0.971   
7     ,5      ,412  ,127      ,17.387 ,16.313 ,1.066   
7     ,5      ,416  ,127      ,17.516 ,17.589 ,0.996   
7     ,5      ,420  ,127      ,17.396 ,17.685 ,0.984   
7     ,5      ,424  ,127      ,17.442 ,17.734 ,0.983   
7     ,5      ,428  ,127      ,17.426 ,17.936 ,0.972   
7     ,5      ,432  ,127      ,17.356 ,17.789 ,0.976   
7     ,5      ,436  ,127      ,17.403 ,18.009 ,0.966   
7     ,5      ,44   ,127      ,7.23   ,9.586  ,0.754   
