
Results For: strncat
align1,align2 ,len1 ,len2 ,max_char ,n    ,new    ,old    ,new/old 
3     ,3      ,64   ,10   ,127      ,128  ,24.68  ,22.931 ,1.076   
3     ,3      ,64   ,10   ,127      ,2    ,19.361 ,18.527 ,1.045   
3     ,3      ,64   ,10   ,127      ,2048 ,24.788 ,23.034 ,1.076   
3     ,3      ,64   ,10   ,127      ,32   ,18.854 ,18.55  ,1.016   
3     ,3      ,64   ,10   ,127      ,512  ,24.834 ,23.048 ,1.078   
3     ,3      ,64   ,10   ,127      ,8    ,18.692 ,18.562 ,1.007   
3     ,6      ,64   ,1    ,127      ,128  ,24.73  ,23.011 ,1.075   
3     ,6      ,64   ,1    ,127      ,2    ,19.406 ,18.595 ,1.044   
3     ,6      ,64   ,1    ,127      ,2048 ,25.207 ,23.327 ,1.081   
3     ,6      ,64   ,1    ,127      ,32   ,18.932 ,18.596 ,1.018   
3     ,6      ,64   ,1    ,127      ,512  ,25.21  ,23.305 ,1.082   
3     ,6      ,64   ,1    ,127      ,8    ,18.722 ,18.593 ,1.007   
4     ,0      ,128  ,1    ,127      ,128  ,25.245 ,24.551 ,1.028   
4     ,0      ,128  ,1    ,127      ,2    ,18.769 ,18.533 ,1.013   
4     ,0      ,128  ,1    ,127      ,2048 ,25.317 ,26.528 ,0.954   
4     ,0      ,128  ,1    ,127      ,32   ,18.455 ,18.505 ,0.997   
4     ,0      ,128  ,1    ,127      ,512  ,25.414 ,26.531 ,0.958   
4     ,0      ,128  ,1    ,127      ,8    ,18.491 ,18.576 ,0.995   
4     ,0      ,128  ,128  ,127      ,128  ,23.307 ,26.094 ,0.893   
4     ,0      ,128  ,128  ,127      ,2    ,17.682 ,18.839 ,0.939   
4     ,0      ,128  ,128  ,127      ,2048 ,24.347 ,25.053 ,0.972   
4     ,0      ,128  ,128  ,127      ,32   ,17.577 ,18.859 ,0.932   
4     ,0      ,128  ,128  ,127      ,512  ,24.459 ,25.107 ,0.974   
4     ,0      ,128  ,128  ,127      ,8    ,17.607 ,18.671 ,0.943   
4     ,0      ,128  ,32   ,127      ,128  ,23.581 ,25.828 ,0.913   
4     ,0      ,128  ,32   ,127      ,2    ,17.728 ,18.792 ,0.943   
4     ,0      ,128  ,32   ,127      ,2048 ,23.767 ,27.092 ,0.877   
4     ,0      ,128  ,32   ,127      ,32   ,17.617 ,19.348 ,0.911   
4     ,0      ,128  ,32   ,127      ,512  ,23.694 ,27.069 ,0.875   
4     ,0      ,128  ,32   ,127      ,8    ,17.663 ,18.948 ,0.932   
4     ,0      ,4    ,4    ,127      ,128  ,18.345 ,18.789 ,0.976   
4     ,0      ,4    ,4    ,127      ,2    ,20.226 ,19.532 ,1.036   
4     ,0      ,4    ,4    ,127      ,2048 ,19.073 ,19.595 ,0.973   
4     ,0      ,4    ,4    ,127      ,32   ,18.28  ,18.918 ,0.966   
4     ,0      ,4    ,4    ,127      ,512  ,18.67  ,19.215 ,0.972   
4     ,0      ,4    ,4    ,127      ,8    ,18.292 ,18.74  ,0.976   
4     ,2      ,32   ,1    ,127      ,128  ,20.172 ,19.438 ,1.038   
4     ,2      ,32   ,1    ,127      ,2    ,18.976 ,18.646 ,1.018   
4     ,2      ,32   ,1    ,127      ,2048 ,20.499 ,19.882 ,1.031   
4     ,2      ,32   ,1    ,127      ,32   ,18.707 ,18.717 ,0.999   
4     ,2      ,32   ,1    ,127      ,512  ,20.585 ,19.824 ,1.038   
4     ,2      ,32   ,1    ,127      ,8    ,18.751 ,18.76  ,1.0     
4     ,4      ,128  ,10   ,127      ,128  ,26.087 ,25.215 ,1.035   
4     ,4      ,128  ,10   ,127      ,2    ,19.114 ,18.308 ,1.044   
4     ,4      ,128  ,10   ,127      ,2048 ,26.328 ,26.22  ,1.004   
4     ,4      ,128  ,10   ,127      ,32   ,18.666 ,18.5   ,1.009   
4     ,4      ,128  ,10   ,127      ,512  ,26.308 ,26.25  ,1.002   
4     ,4      ,128  ,10   ,127      ,8    ,18.516 ,18.405 ,1.006   
4     ,6      ,512  ,1    ,127      ,128  ,26.213 ,25.395 ,1.032   
4     ,6      ,512  ,1    ,127      ,2    ,19.01  ,18.198 ,1.045   
4     ,6      ,512  ,1    ,127      ,2048 ,36.555 ,36.915 ,0.99    
4     ,6      ,512  ,1    ,127      ,32   ,18.49  ,18.272 ,1.012   
4     ,6      ,512  ,1    ,127      ,512  ,36.526 ,36.031 ,1.014   
4     ,6      ,512  ,1    ,127      ,8    ,18.502 ,18.196 ,1.017   
5     ,2      ,256  ,1    ,127      ,128  ,25.15  ,24.787 ,1.015   
5     ,2      ,256  ,1    ,127      ,2    ,18.617 ,18.398 ,1.012   
